transfer_id,device_id,recorded_at,temperature_c,latitude,longitude,excursion_flag
TRF_00107,SENSOR_006,2023-11-26 12:00:00,2.59,28.54979862103895,77.08097322464556,False
TRF_00107,SENSOR_009,2023-11-26 12:00:00,2.19,28.436993992253587,77.00372866028303,False
TRF_00107,SENSOR_017,2023-11-26 12:00:00,2.5,28.452771114703978,77.26649811667507,False
TRF_00107,SENSOR_010,2023-11-26 12:00:00,2.19,28.432700113962454,77.16552573637806,False
TRF_00107,SENSOR_019,2023-11-26 12:00:00,1.79,28.730476903390887,77.05254762872583,False
TRF_00107,SENSOR_014,2023-11-26 12:00:00,2.34,28.444415483372385,77.17780510614317,False
TRF_00109,SENSOR_012,2022-12-11 07:00:00,5.42,28.784368177966297,77.14175279435162,False
TRF_00109,SENSOR_010,2022-12-11 07:00:00,5.27,28.4655265862826,77.22888245882777,False
TRF_00109,SENSOR_015,2022-12-11 07:00:00,4.04,28.65017852800955,77.03235350820219,False
TRF_00110,SENSOR_006,2022-03-01 18:00:00,-0.08,28.509925162255886,77.33500809641356,True
TRF_00110,SENSOR_001,2022-03-01 18:00:00,5.27,28.52014037691629,77.17759908748212,False
TRF_00110,SENSOR_007,2022-03-01 18:00:00,5.93,28.662327423866703,77.27001884827686,False
TRF_00110,SENSOR_019,2022-03-01 18:00:00,5.39,28.454004208035474,77.29642209222337,False
TRF_00110,SENSOR_003,2022-03-01 18:00:00,5.45,28.43023761822605,77.25490481163312,False
TRF_00110,SENSOR_019,2022-03-01 18:00:00,5.18,28.62329684514008,77.26748546739852,False
TRF_00110,SENSOR_002,2022-03-01 18:00:00,4.21,28.65949884116664,77.14726988188646,False
TRF_00110,SENSOR_001,2022-03-01 18:00:00,5.33,28.531625506031734,77.22363537206007,False
TRF_00110,SENSOR_009,2022-03-01 18:00:00,5.28,28.557763385750484,77.32341775271851,False
TRF_00110,SENSOR_009,2022-03-01 18:00:00,4.75,28.46208477607231,77.05444790416362,False
TRF_00110,SENSOR_020,2022-03-01 18:00:00,4.94,28.71335207294157,77.02566418148103,False
TRF_00110,SENSOR_018,2022-03-01 18:00:00,4.75,28.571130731628916,77.16749997559137,False
TRF_00111,SENSOR_010,2024-10-09 13:00:00,4.47,28.772033995340696,77.37168033656071,False
TRF_00111,SENSOR_004,2024-10-09 13:00:00,3.64,28.658676689482625,77.19377146553573,False
TRF_00111,SENSOR_019,2024-10-09 13:00:00,4.15,28.73571796098635,77.29307576832655,False
TRF_00111,SENSOR_002,2024-10-09 13:00:00,4.13,28.768952427022068,77.25665286192806,False
TRF_00111,SENSOR_014,2024-10-09 13:00:00,4.63,28.757082328877058,77.01402492991676,False
TRF_00111,SENSOR_007,2024-10-09 13:00:00,4.13,28.470828350293072,77.28368344849198,False
TRF_00111,SENSOR_012,2024-10-09 13:00:00,4.02,28.77989483152429,77.323228860689,False
TRF_00111,SENSOR_013,2024-10-09 13:00:00,4.03,28.6770239215079,77.24609589700928,False
TRF_00111,SENSOR_007,2024-10-09 13:00:00,-0.73,28.491747256737025,77.04420877364487,True
TRF_00111,SENSOR_011,2024-10-09 13:00:00,13.79,28.480345288692842,77.32086454489635,True
TRF_00115,SENSOR_019,2024-05-04 08:00:00,3.39,28.725954254438523,77.1165113400432,False
TRF_00115,SENSOR_020,2024-05-04 08:00:00,2.91,28.4323234769637,77.13036193529535,False
TRF_00115,SENSOR_002,2024-05-04 08:00:00,3.15,28.76192902326778,77.24871918995696,False
TRF_00115,SENSOR_013,2024-05-04 08:00:00,4.39,28.570696472373122,77.09701424813932,False
TRF_00115,SENSOR_012,2024-05-04 08:00:00,4.23,28.755735953930053,77.00602143199652,False
TRF_00116,SENSOR_018,2024-07-22 16:00:00,2.89,28.74878099378432,77.00518271003243,False
TRF_00116,SENSOR_001,2024-07-22 16:00:00,2.67,28.758561159412693,77.31688200190784,False
TRF_00116,SENSOR_007,2024-07-22 16:00:00,3.08,28.644967768127128,77.19180498917109,False
TRF_00116,SENSOR_004,2024-07-22 16:00:00,3.55,28.48797636871989,77.30289396047093,False
TRF_00116,SENSOR_004,2024-07-22 16:00:00,3.53,28.786438369065515,77.19946313122296,False
TRF_00116,SENSOR_013,2024-07-22 16:00:00,3.63,28.748738234452734,77.16134663575102,False
TRF_00116,SENSOR_005,2024-07-22 16:00:00,3.29,28.512949161694205,77.32813682577387,False
TRF_00116,SENSOR_017,2024-07-22 16:00:00,4.31,28.49441960552093,77.26038237526232,False
TRF_00116,SENSOR_019,2024-07-22 16:00:00,3.67,28.528310589970147,77.20479084021103,False
TRF_00116,SENSOR_010,2024-07-22 16:00:00,3.2,28.404821404355324,77.3576037517537,False
TRF_00116,SENSOR_005,2024-07-22 16:00:00,4.57,28.723476764219832,77.37787470289379,False
TRF_00117,SENSOR_012,2024-01-23 06:00:00,5.86,28.56728603842182,77.02246216123581,False
TRF_00117,SENSOR_013,2024-01-23 06:00:00,5.62,28.63554617969988,77.21255526493371,False
TRF_00117,SENSOR_011,2024-01-23 06:00:00,6.1,28.444529088687414,77.32823436888364,False
TRF_00117,SENSOR_007,2024-01-23 06:00:00,5.38,28.774408409725815,77.02912798388455,False
TRF_00117,SENSOR_020,2024-01-23 06:00:00,6.14,28.558329969308055,77.07525108262094,False
TRF_00117,SENSOR_002,2024-01-23 06:00:00,6.72,28.465539198593433,77.03413800179331,False
TRF_00117,SENSOR_012,2024-01-23 06:00:00,6.62,28.47757493981603,77.38997931447713,False
TRF_00118,SENSOR_018,2023-04-07 13:00:00,6.28,28.714700495072517,77.01184215643616,False
TRF_00118,SENSOR_012,2023-04-07 13:00:00,5.66,28.570329438769832,77.15903146181819,False
TRF_00118,SENSOR_018,2023-04-07 13:00:00,6.02,28.636278181657055,77.34880578328715,False
TRF_00118,SENSOR_016,2023-04-07 13:00:00,5.53,28.74032132295049,77.39619770948975,False
TRF_00118,SENSOR_020,2023-04-07 13:00:00,5.82,28.729954692434752,77.3074429955034,False
TRF_00118,SENSOR_008,2023-04-07 13:00:00,5.36,28.42578857366888,77.30272146743661,False
TRF_00118,SENSOR_005,2023-04-07 13:00:00,6.3,28.48568368796981,77.32176952018837,False
TRF_00118,SENSOR_012,2023-04-07 13:00:00,5.41,28.600004333380443,77.06331158404544,False
TRF_00121,SENSOR_017,2024-12-05 09:00:00,2.46,28.424914596076714,77.01130899125758,False
TRF_00121,SENSOR_006,2024-12-05 09:00:00,2.6,28.560919751654435,77.3066779531045,False
TRF_00121,SENSOR_011,2024-12-05 09:00:00,2.16,28.499358366873736,77.13349978170001,False
TRF_00121,SENSOR_017,2024-12-05 09:00:00,2.36,28.673457910576477,77.31282781575038,False
TRF_00121,SENSOR_010,2024-12-05 09:00:00,2.64,28.495993042681082,77.04015332464061,False
TRF_00121,SENSOR_007,2024-12-05 09:00:00,2.46,28.69392166965448,77.03340422380545,False
TRF_00122,SENSOR_003,2023-11-24 13:00:00,5.82,28.768344376346743,77.25385530773296,False
TRF_00122,SENSOR_002,2023-11-24 13:00:00,5.8,28.780265390184475,77.02241673236591,False
TRF_00122,SENSOR_013,2023-11-24 13:00:00,5.59,28.718912442144696,77.27547061036918,False
TRF_00123,SENSOR_017,2024-07-08 08:00:00,2.03,28.641556370250672,77.03396861535528,False
TRF_00123,SENSOR_020,2024-07-08 08:00:00,2.8,28.744753697566345,77.02228991980228,False
TRF_00123,SENSOR_006,2024-07-08 08:00:00,3.24,28.5540428354108,77.16380885685098,False
TRF_00123,SENSOR_014,2024-07-08 08:00:00,2.19,28.4258734783022,77.12799580169097,False
TRF_00124,SENSOR_007,2022-06-04 16:00:00,5.67,28.686546575924133,77.33492685053649,False
TRF_00124,SENSOR_009,2022-06-04 16:00:00,5.81,28.796216679654872,77.14089732802212,False
TRF_00124,SENSOR_017,2022-06-04 16:00:00,5.79,28.76881754294389,77.03236358912251,False
TRF_00124,SENSOR_020,2022-06-04 16:00:00,7.31,28.75456829597489,77.27914496460981,False
TRF_00124,SENSOR_003,2022-06-04 16:00:00,6.41,28.51054700681608,77.14671554802587,False
TRF_00124,SENSOR_015,2022-06-04 16:00:00,5.47,28.792960264120705,77.38405807032004,False
TRF_00124,SENSOR_014,2022-06-04 16:00:00,5.52,28.501831249051286,77.15716494723692,False
TRF_00124,SENSOR_002,2022-06-04 16:00:00,5.27,28.731122609307995,77.02707684244689,False
TRF_00124,SENSOR_004,2022-06-04 16:00:00,5.71,28.63922992883119,77.19293628789264,False
TRF_00126,SENSOR_013,2022-02-10 12:00:00,4.29,28.442617513081853,77.17894745663286,False
TRF_00126,SENSOR_013,2022-02-10 12:00:00,5.72,28.643300678552357,77.3558816187955,False
TRF_00126,SENSOR_015,2022-02-10 12:00:00,5.15,28.635708793258107,77.35283689903157,False
TRF_00126,SENSOR_006,2022-02-10 12:00:00,5.65,28.7858515305996,77.17692286164339,False
TRF_00126,SENSOR_007,2022-02-10 12:00:00,4.71,28.79476518033146,77.37576805856051,False
TRF_00126,SENSOR_019,2022-02-10 12:00:00,5.22,28.400488575270323,77.13965412592282,False
TRF_00127,SENSOR_001,2022-06-17 09:00:00,3.0,28.49691005419567,77.06399701147797,False
TRF_00127,SENSOR_007,2022-06-17 09:00:00,2.69,28.6049572060183,77.08000477182124,False
TRF_00127,SENSOR_010,2022-06-17 09:00:00,2.32,28.60097168901414,77.05268966145975,False
TRF_00127,SENSOR_001,2022-06-17 09:00:00,2.75,28.40074997051322,77.2380663466756,False
TRF_00127,SENSOR_002,2022-06-17 09:00:00,3.03,28.477966053333283,77.25190157718481,False
TRF_00127,SENSOR_001,2022-06-17 09:00:00,2.23,28.78116820737217,77.19603130197002,False
TRF_00128,SENSOR_001,2022-09-12 12:00:00,4.85,28.675704527464454,77.32777740657869,False
TRF_00128,SENSOR_002,2022-09-12 12:00:00,4.25,28.739253875365428,77.15709892435618,False
TRF_00128,SENSOR_016,2022-09-12 12:00:00,3.89,28.550924007763136,77.04483535712504,False
TRF_00128,SENSOR_008,2022-09-12 12:00:00,4.44,28.577989630174088,77.11873451090446,False
TRF_00129,SENSOR_019,2022-08-12 15:00:00,3.31,28.51351019337672,77.39035097039107,False
TRF_00129,SENSOR_012,2022-08-12 15:00:00,3.85,28.413102054962632,77.07409155739802,False
TRF_00129,SENSOR_010,2022-08-12 15:00:00,4.43,28.684756504929922,77.28670107231227,False
TRF_00129,SENSOR_016,2022-08-12 15:00:00,3.1,28.45619949413602,77.13858623597834,False
TRF_00129,SENSOR_004,2022-08-12 15:00:00,3.85,28.652575423545,77.37326732136422,False
TRF_00131,SENSOR_005,2024-04-23 09:00:00,5.3,28.76499806126341,77.36912252416718,False
TRF_00131,SENSOR_002,2024-04-23 09:00:00,3.65,28.775111282825375,77.39081717095684,False
TRF_00131,SENSOR_013,2024-04-23 09:00:00,0.13,28.451874494981887,77.27505966794192,True
TRF_00132,SENSOR_009,2023-07-05 12:00:00,5.54,28.77217117873661,77.2726513080345,False
TRF_00132,SENSOR_001,2023-07-05 12:00:00,5.22,28.70678615810916,77.05942053610347,False
TRF_00132,SENSOR_001,2023-07-05 12:00:00,6.2,28.526557618284883,77.1320918724986,False
TRF_00132,SENSOR_011,2023-07-05 12:00:00,5.99,28.725674878433413,77.3584568971865,False
TRF_00132,SENSOR_013,2023-07-05 12:00:00,5.7,28.698761587740098,77.2324318431087,False
TRF_00132,SENSOR_005,2023-07-05 12:00:00,5.91,28.680267902122097,77.38267034018708,False
TRF_00132,SENSOR_017,2023-07-05 12:00:00,4.82,28.68936719625844,77.26244452865207,False
TRF_00132,SENSOR_006,2023-07-05 12:00:00,5.73,28.585787784078466,77.13748601630569,False
TRF_00132,SENSOR_010,2023-07-05 12:00:00,12.41,28.775352955398038,77.22896331232366,True
TRF_00132,SENSOR_003,2023-07-05 12:00:00,4.72,28.63114121312185,77.20565837875478,False
TRF_00133,SENSOR_012,2024-11-09 07:00:00,5.01,28.69797943100312,77.0242200199829,False
TRF_00133,SENSOR_004,2024-11-09 07:00:00,5.24,28.697351966361467,77.26871693873703,False
TRF_00133,SENSOR_007,2024-11-09 07:00:00,4.2,28.522467316008015,77.05326246201497,False
TRF_00137,SENSOR_018,2024-06-14 09:00:00,2.46,28.569831592888427,77.20423686532979,False
TRF_00137,SENSOR_016,2024-06-14 09:00:00,3.81,28.6429372852621,77.08709176054283,False
TRF_00137,SENSOR_018,2024-06-14 09:00:00,2.76,28.792448418151157,77.27381269640796,False
TRF_00137,SENSOR_009,2024-06-14 09:00:00,3.14,28.486111034079148,77.17092706572869,False
TRF_00137,SENSOR_010,2024-06-14 09:00:00,2.38,28.76808794750185,77.02553731317157,False
TRF_00138,SENSOR_002,2022-01-24 13:00:00,2.63,28.570367431857736,77.16799245015056,False
TRF_00138,SENSOR_020,2022-01-24 13:00:00,2.58,28.477733432564733,77.1216106364516,False
TRF_00138,SENSOR_009,2022-01-24 13:00:00,2.39,28.747214685273956,77.31364934445185,False
TRF_00138,SENSOR_017,2022-01-24 13:00:00,1.86,28.646542337358383,77.14953456878209,False
TRF_00138,SENSOR_018,2022-01-24 13:00:00,2.19,28.56354252914903,77.26939777724414,False
TRF_00138,SENSOR_003,2022-01-24 13:00:00,3.18,28.60756124438254,77.18425743271602,False
TRF_00138,SENSOR_019,2022-01-24 13:00:00,2.74,28.662813904667367,77.27690051868845,False
TRF_00138,SENSOR_009,2022-01-24 13:00:00,1.98,28.733891488412862,77.39248035904394,False
TRF_00138,SENSOR_012,2022-01-24 13:00:00,2.38,28.592226056941534,77.16386085898074,False
TRF_00142,SENSOR_016,2023-01-24 06:00:00,4.44,28.416368799816436,77.39456667535781,False
TRF_00142,SENSOR_011,2023-01-24 06:00:00,3.43,28.467497469422735,77.1948016115447,False
TRF_00142,SENSOR_006,2023-01-24 06:00:00,4.1,28.587237241281027,77.07550760611174,False
TRF_00142,SENSOR_004,2023-01-24 06:00:00,3.67,28.667487928147075,77.00652647959183,False
TRF_00145,SENSOR_005,2023-03-06 06:00:00,4.78,28.654354997012135,77.29104056760619,False
TRF_00145,SENSOR_014,2023-03-06 06:00:00,5.77,28.6312807198113,77.1191995334441,False
TRF_00145,SENSOR_007,2023-03-06 06:00:00,5.51,28.421757591955874,77.0998898088421,False
TRF_00145,SENSOR_010,2023-03-06 06:00:00,6.12,28.417059837586883,77.0240769751527,False
TRF_00145,SENSOR_001,2023-03-06 06:00:00,5.79,28.64294819298737,77.20946927901505,False
TRF_00145,SENSOR_009,2023-03-06 06:00:00,6.15,28.653057402673138,77.30555488260848,False
TRF_00145,SENSOR_019,2023-03-06 06:00:00,4.92,28.412995055961026,77.13972805880718,False
TRF_00145,SENSOR_012,2023-03-06 06:00:00,6.07,28.588159398522855,77.38485598259571,False
TRF_00145,SENSOR_014,2023-03-06 06:00:00,5.39,28.77519159058522,77.06470586160829,False
TRF_00145,SENSOR_004,2023-03-06 06:00:00,5.09,28.532952272110556,77.0435938301926,False
TRF_00145,SENSOR_009,2023-03-06 06:00:00,5.18,28.7888732899812,77.00007038328593,False
TRF_00145,SENSOR_007,2023-03-06 06:00:00,6.08,28.488098963874208,77.2642072406514,False
TRF_00146,SENSOR_005,2022-03-23 07:00:00,4.08,28.578519063765693,77.20074822692229,False
TRF_00146,SENSOR_006,2022-03-23 07:00:00,13.62,28.62304780653459,77.0738186643013,True
TRF_00146,SENSOR_012,2022-03-23 07:00:00,4.43,28.513260049455017,77.03802495844238,False
TRF_00146,SENSOR_008,2022-03-23 07:00:00,5.45,28.643936412044614,77.26429023762125,False
TRF_00147,SENSOR_020,2023-03-13 17:00:00,1.42,28.58892575460602,77.26874666950876,False
TRF_00147,SENSOR_010,2023-03-13 17:00:00,2.38,28.744595114446366,77.38720354276582,False
TRF_00147,SENSOR_012,2023-03-13 17:00:00,1.91,28.527207675105505,77.13327677389121,False
TRF_00147,SENSOR_016,2023-03-13 17:00:00,2.13,28.46515784574918,77.01901224921497,False
TRF_00147,SENSOR_014,2023-03-13 17:00:00,2.19,28.519692774059003,77.10705874361022,False
TRF_00147,SENSOR_020,2023-03-13 17:00:00,2.88,28.75772162031538,77.26124352122284,False
TRF_00147,SENSOR_014,2023-03-13 17:00:00,2.97,28.482925123334486,77.37748348881314,False
TRF_00147,SENSOR_005,2023-03-13 17:00:00,1.45,28.485977674753016,77.2470880373497,False
TRF_00147,SENSOR_010,2023-03-13 17:00:00,2.74,28.67501332489182,77.1132673046368,False
TRF_00147,SENSOR_012,2023-03-13 17:00:00,1.75,28.445472776584396,77.29613317921226,False
TRF_00149,SENSOR_013,2023-06-17 11:00:00,2.85,28.6186126887335,77.39592767702587,False
TRF_00149,SENSOR_020,2023-06-17 11:00:00,3.24,28.74399598223298,77.30800795735317,False
TRF_00149,SENSOR_001,2023-06-17 11:00:00,2.98,28.730759862911956,77.27783286347496,False
TRF_00149,SENSOR_015,2023-06-17 11:00:00,3.32,28.44653747741159,77.06524135682696,False
TRF_00150,SENSOR_004,2023-06-16 09:00:00,6.57,28.7748515467443,77.10774751805302,False
TRF_00150,SENSOR_019,2023-06-16 09:00:00,5.95,28.500930084798146,77.07865076012477,False
TRF_00150,SENSOR_019,2023-06-16 09:00:00,13.7,28.70824324716622,77.01214725195153,True
TRF_00150,SENSOR_006,2023-06-16 09:00:00,6.2,28.708438120143274,77.12950175869366,False
TRF_00150,SENSOR_010,2023-06-16 09:00:00,6.11,28.6172905716862,77.1590660095114,False
TRF_00150,SENSOR_002,2023-06-16 09:00:00,5.65,28.437637300512925,77.30988969827195,False
TRF_00150,SENSOR_018,2023-06-16 09:00:00,5.69,28.70694707911631,77.07231701535997,False
TRF_00150,SENSOR_019,2023-06-16 09:00:00,6.38,28.627276578788376,77.27496047609824,False
TRF_00150,SENSOR_008,2023-06-16 09:00:00,6.65,28.773532554867646,77.1468622664177,False
