date,organization_id,organization_name,organization_type,region,blood_group,component_type,units_used,emergency_units,scheduled_units,hospital_admissions,icu_admissions,emergency_department_visits,scheduled_surgeries,trauma_cases,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_holiday,season,recent_emergency_count_7d,regional_emergency_index,population_served,temperature_c,rainfall_mm,special_event_flag,outbreak_flag,inventory_available_start,inventory_reserved_start,incoming_units,units_expired,units_discarded
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,4,0,0,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,RBC,0,0,0,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,1,0,0,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,PLASMA,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,12,2,1,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,8,0,1,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,0,0,0,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,RBC,19,0,19,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,62,9,13,2,1
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,PLASMA,7,0,7,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,18,3,3,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,PLATELETS,8,0,8,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,30,3,3,1,1
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,12,1,3,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,RBC,1,0,1,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,3,0,1,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,PLASMA,3,0,3,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,11,1,1,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,PLATELETS,3,0,3,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,10,2,2,0,0
2024-12-02,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.26,1500000,7.7,3.5,0,0,3,0,0,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,RBC,6,0,6,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,25,1,3,1,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,PLASMA,5,0,5,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,22,1,4,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,PLATELETS,3,0,3,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,10,1,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,7,1,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,RBC,0,0,0,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,0,0,0,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,PLASMA,1,0,1,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,7,1,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,PLATELETS,4,0,4,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,13,2,2,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,9,1,2,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,RBC,5,0,5,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,19,3,3,1,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,PLASMA,4,0,4,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,14,3,3,1,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,PLATELETS,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,7,1,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,0,0,0,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,RBC,1,0,1,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,3,0,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,PLASMA,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,5,1,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,8,0,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,0,0,0,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,RBC,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,8,1,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,PLASMA,3,0,3,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,11,2,2,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,PLATELETS,3,0,3,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,14,1,3,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,0,0,0,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,RBC,0,0,0,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,1,0,0,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,PLASMA,1,0,1,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,2,0,0,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,7,1,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,15,2,2,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,RBC,13,0,13,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,35,6,10,1,1
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,PLASMA,7,0,7,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,24,4,3,1,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,PLATELETS,5,0,5,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,14,2,2,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,WHOLE_BLOOD,1,0,1,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,3,0,0,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,RBC,3,0,3,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,11,2,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,PLASMA,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,6,0,2,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,4,0,1,0,0
2024-12-02,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,0,2,49,12,4,2024,0,0,WINTER,0,0.43,900000,7.7,3.5,0,0,0,0,0,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,RBC,11,5,6,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,40,4,4,1,1
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,PLASMA,7,2,5,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,27,4,5,1,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,PLATELETS,5,2,3,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,21,4,3,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,WHOLE_BLOOD,3,1,2,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,9,2,2,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,RBC,6,3,3,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,15,2,2,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,PLASMA,2,1,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,7,1,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,PLATELETS,2,1,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,6,1,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,WHOLE_BLOOD,3,1,2,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,11,2,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,RBC,5,2,3,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,16,3,4,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,PLASMA,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,5,0,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,PLATELETS,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,2,0,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,WHOLE_BLOOD,2,1,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,9,1,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,RBC,2,1,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,8,0,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,PLASMA,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,4,1,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,PLATELETS,2,1,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,4,0,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,WHOLE_BLOOD,0,0,0,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,0,0,0,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_POSITIVE,RBC,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,4,0,0,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_POSITIVE,PLASMA,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,4,0,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_POSITIVE,PLATELETS,2,1,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,8,1,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_POSITIVE,WHOLE_BLOOD,0,0,0,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,0,0,0,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_NEGATIVE,RBC,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,5,1,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_NEGATIVE,PLASMA,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,2,0,0,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_NEGATIVE,PLATELETS,0,0,0,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,2,0,0,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,AB_NEGATIVE,WHOLE_BLOOD,0,0,0,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,1,0,0,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_POSITIVE,RBC,14,7,7,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,54,6,5,1,1
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_POSITIVE,PLASMA,10,5,5,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,48,5,7,1,1
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_POSITIVE,PLATELETS,8,3,5,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,38,5,5,1,1
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_POSITIVE,WHOLE_BLOOD,6,2,4,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,16,2,3,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_NEGATIVE,RBC,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,4,0,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_NEGATIVE,PLASMA,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,3,0,1,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_NEGATIVE,PLATELETS,1,0,1,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,3,1,0,0,0
2024-12-03,HOSP_A,Metro General Hospital,HOSPITAL,Central,O_NEGATIVE,WHOLE_BLOOD,0,0,0,785,64,96,50,4,1,3,49,12,4,2024,0,0,WINTER,693,5.78,850000,17.6,1.3,0,0,1,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,A_POSITIVE,RBC,11,5,6,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,31,3,5,1,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,A_POSITIVE,PLASMA,5,2,3,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,14,2,2,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,A_POSITIVE,PLATELETS,1,0,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,3,1,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,A_POSITIVE,WHOLE_BLOOD,3,1,2,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,8,1,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,A_NEGATIVE,RBC,0,0,0,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,1,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,A_NEGATIVE,PLASMA,3,1,2,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,12,2,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,A_NEGATIVE,PLATELETS,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,12,1,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,A_NEGATIVE,WHOLE_BLOOD,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,10,2,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,B_POSITIVE,RBC,3,1,2,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,9,1,2,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,B_POSITIVE,PLASMA,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,5,1,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,B_POSITIVE,PLATELETS,0,0,0,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,1,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,B_POSITIVE,WHOLE_BLOOD,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,8,1,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,B_NEGATIVE,RBC,1,0,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,5,0,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,B_NEGATIVE,PLASMA,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,5,1,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,B_NEGATIVE,PLATELETS,1,0,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,5,1,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,B_NEGATIVE,WHOLE_BLOOD,0,0,0,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,0,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,AB_POSITIVE,RBC,0,0,0,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,1,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,AB_POSITIVE,PLASMA,1,0,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,3,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,AB_POSITIVE,PLATELETS,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,7,1,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,AB_POSITIVE,WHOLE_BLOOD,0,0,0,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,0,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,AB_NEGATIVE,RBC,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,6,0,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,AB_NEGATIVE,PLASMA,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,9,2,2,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,AB_NEGATIVE,PLATELETS,0,0,0,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,1,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,AB_NEGATIVE,WHOLE_BLOOD,0,0,0,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,0,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,O_POSITIVE,RBC,7,2,5,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,17,1,3,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,O_POSITIVE,PLASMA,6,2,4,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,20,4,4,1,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,O_POSITIVE,PLATELETS,5,2,3,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,25,2,4,1,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,O_POSITIVE,WHOLE_BLOOD,5,2,3,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,18,3,3,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,O_NEGATIVE,RBC,3,1,2,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,9,2,1,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,O_NEGATIVE,PLASMA,1,0,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,5,1,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,O_NEGATIVE,PLATELETS,0,0,0,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,1,0,0,0,0
2024-12-03,HOSP_B,City Care Hospital,HOSPITAL,North,O_NEGATIVE,WHOLE_BLOOD,2,1,1,593,33,53,36,3,1,3,49,12,4,2024,0,0,WINTER,475,5.94,550000,17.6,1.3,0,0,11,2,1,0,0
2024-12-03,HOSP_C,Sunrise Medical Center,HOSPITAL,East,A_POSITIVE,RBC,5,2,3,397,26,54,25,4,1,3,49,12,4,2024,0,0,WINTER,286,4.77,420000,17.6,1.3,0,0,25,1,4,0,0
2024-12-03,HOSP_C,Sunrise Medical Center,HOSPITAL,East,A_POSITIVE,PLASMA,4,2,2,397,26,54,25,4,1,3,49,12,4,2024,0,0,WINTER,286,4.77,420000,17.6,1.3,0,0,15,3,2,0,0
2024-12-03,HOSP_C,Sunrise Medical Center,HOSPITAL,East,A_POSITIVE,PLATELETS,4,2,2,397,26,54,25,4,1,3,49,12,4,2024,0,0,WINTER,286,4.77,420000,17.6,1.3,0,0,17,3,2,1,0
2024-12-03,HOSP_C,Sunrise Medical Center,HOSPITAL,East,A_POSITIVE,WHOLE_BLOOD,2,1,1,397,26,54,25,4,1,3,49,12,4,2024,0,0,WINTER,286,4.77,420000,17.6,1.3,0,0,9,1,1,0,0
2024-12-03,HOSP_C,Sunrise Medical Center,HOSPITAL,East,A_NEGATIVE,RBC,3,2,1,397,26,54,25,4,1,3,49,12,4,2024,0,0,WINTER,286,4.77,420000,17.6,1.3,0,0,13,1,2,0,0
